Days,Queue,RevenuType,Program,Reason,CountryProcessed
2.808344907,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.971261574,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
7.060173611,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.295590278,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
6.028923611,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
2.679548611,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.202453704,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Japan
2.904583333,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
2.857476852,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
2.984745370,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.787303241,<VL APOC Ops Out>,Future Billing,Enterprise,Order Transaction Request,Singapore
4.079849537,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
7.204618056,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
6.330335648,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
6.105277778,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
6.032604167,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
5.879085648,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
5.005995370,<VL APOC Ops Out>,Future Billing,Enterprise,Order Transaction Request,Singapore
4.856875000,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
0.764907407,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
6.037175926,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
5.059375000,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
5.145821759,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
3.727430556,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
6.222557870,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
3.177141204,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.816319444,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
3.047453704,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
3.036701389,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
1.789085648,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
5.947743056,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.658634259,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
5.716597222,<VL APOC Ops Out>,Future Billing,Enterprise,Order Transaction Request,Singapore
3.622418981,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
3.348912037,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.023472222,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.976365741,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.730937500,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.896562500,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.268796296,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
2.208125000,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
2.105810185,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.053148148,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.025509259,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
6.961446759,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
3.128541667,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
3.793969907,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
2.020520833,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
6.845219907,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
9.070914352,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.853958333,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
6.146145833,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
6.486875000,<VL APOC Ops Out>,Current Revenue,SPLA,Order Transaction Request,Singapore
6.406932870,<VL APOC Ops Out>,Current Revenue,SPLA,Order Transaction Request,Singapore
14.060196759,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
4.868715278,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.986006944,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
1.930960648,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
1.865196759,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
2.062187500,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
1.988240741,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
5.157303241,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.013078704,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
6.878657407,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
5.949884259,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
0.166284722,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
4.939745370,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
3.977986111,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
3.852210648,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
4.536076389,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
4.225694444,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
3.423287037,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
3.247384259,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.302604167,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
3.237372685,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
3.182476852,<VL APOC Ops Out>,Future Billing,Enterprise,Order Transaction Request,Singapore
1.222268519,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
2.086087963,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.075451389,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.826481481,<VL APOC Ops Out>,Future Billing,Enterprise,Order Transaction Request,Singapore
2.008229167,<VL APOC Ops Out>,Future Billing,Enterprise,Order Transaction Request,Singapore
2.985567130,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.973356481,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.027430556,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.147870370,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
2.079768519,<VL APOC Ops Out>,Current Revenue,Select Plus,Order Transaction Request,Singapore
0.055937500,<VL APOC Ops Out>,Future Billing,Enterprise,Order Transaction Request,Singapore
1.120335648,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.986377315,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.930972222,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.882696759,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.708657407,<VL APOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.120960648,<VL APOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,Singapore
0.989687500,<VL APOC Ops Out>,Current Revenue,Select Plus,Order Transaction Request,Singapore
0.878935185,<VL APOC Select / Select Plus>,Current Revenue,Select Plus,Order Transaction Request,Japan
1.958229167,<VL APOC Select / Select Plus>,Current Revenue,Select Plus,Order Transaction Request,Japan
0.025937500,<VL APOC Select / Select Plus>,Non-revenue,Select Plus,Order Transaction Request,Singapore
0.988842593,<VL Default E&E Transactions>,Non-revenue,Enterprise,Order Transaction Request,Qatar
14.109918981,<VL Default E&E Transactions>,Non-revenue,OV/OVS,Order Transaction Request,United States
7.831956019,<VL Default E&E Transactions>,Non-revenue,Enterprise,OLS Forms,Singapore
1.170104167,<VL Default E&E Transactions>,Future Billing,Enterprise,Order Transaction Request,Singapore
0.017187500,<VL EOC CASA>,Non-revenue,School,Order Transaction Request,United Kingdom
1.176388889,<VL EOC CASA>,Current Revenue,Campus,Order Transaction Request,South Africa
0.011018519,<VL EOC CASA>,Non-revenue,School,Order Transaction Request,United Kingdom
0.006168981,<VL EOC CASA>,Non-revenue,School,Order Transaction Request,Russia
0.006851852,<VL EOC CASA>,Non-revenue,School,Order Transaction Request,Russia
0.015740741,<VL EOC CASA>,Non-revenue,Campus,Order Transaction Request,United Kingdom
3.650578704,<VL EOC CASA>,Non-revenue,School,Order Transaction Request,Finland
0.013356481,<VL EOC CASA>,Non-revenue,Campus,Order Transaction Request,Switzerland
1.735486111,<VL EOC CASA>,Revenue Unknown,Enterprise,Order Transaction Request,United Kingdom
0.008530093,<VL EOC CASA>,Non-revenue,School,Order Transaction Request,United Kingdom
1.739976852,<VL EOC CASA>,Current Revenue,Campus,Order Transaction Request,United Kingdom
1.774201389,<VL EOC CASA>,Current Revenue,Campus,Order Transaction Request,Ireland
0.006296296,<VL EOC CASA>,Non-revenue,School,Order Transaction Request,Ireland
0.015069444,<VL EOC CASA>,Non-revenue,Campus,Order Transaction Request,United Kingdom
1.279456019,<VL EOC CASA>,Current Revenue,Campus,Order Transaction Request,Pakistan
1.336689815,<VL EOC CASA>,Current Revenue,Campus,Order Transaction Request,Pakistan
0.011099537,<VL EOC CASA>,Non-revenue,School,Order Transaction Request,Ireland
0.010150463,<VL EOC CASA>,Non-revenue,Campus,Order Transaction Request,United Kingdom
0.002152778,<VL EOC CASA>,Non-revenue,Campus,Order Transaction Request,Ireland
1.096354167,<VL EOC E&E EA Core Processing>,Revenue Unknown,Enterprise,Order Transaction Request,France
8.023101852,<VL EOC E&E EA Core Processing>,Current Revenue,Enterprise,Order Transaction Request,Denmark
1.175231481,<VL EOC E&E EA Core Processing>,Current Revenue,Enterprise,Order Transaction Request,Finland
2.210104167,<VL EOC E&E EA Core Processing>,Current Revenue,Enterprise,Order Transaction Request,Czech Republic
3.243645833,<VL EOC E&E Non EA Core Processing>,Future Billing,Select Plus,Order Transaction Request,United Kingdom
2.211145833,<VL EOC E&E Non EA Core Processing>,Current Revenue,Campus,Order Transaction Request,Spain
0.948587963,<VL EOC E&E Non EA Core Processing>,Non-revenue,Enterprise,Order Transaction Request,Qatar
5.179664352,<VL EOC E&E Ops In/Out>,Current Revenue,Enterprise,Order Transaction Request,United Kingdom
0.115266204,<VL EOC Enterprise Data Entry>,Revenue Unknown,Enterprise,Order Transaction Request,Italy
0.296643519,<VL EOC Enterprise Data Entry>,Non-revenue,Enterprise,Order Transaction Request,Kuwait
0.096180556,<VL EOC Enterprise Data Entry>,Current Revenue,Enterprise,Order Transaction Request,Norway
17.132511574,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Sweden
1.119363426,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Netherlands
1.287581019,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,United Kingdom
0.326875000,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Netherlands
5.022071759,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Netherlands
8.961701389,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Germany
4.105324074,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,United Kingdom
11.991585648,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,OLS Forms,Ireland
7.738703704,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Austria
4.023067130,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,United Kingdom
4.368101852,<VL EOC Enterprise Orders and Adjustments>,Revenue Impacting Case / Pending Revenue,Enterprise,Order Transaction Request,Russia
3.406909722,<VL EOC Enterprise Orders and Adjustments>,Credit / Rebill,Enterprise,Order Transaction Request,Russia
0.352546296,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Italy
1.098344907,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Belgium
1.977928241,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Saudi Arabia
1.081643519,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Netherlands
3.262731481,<VL EOC Enterprise Orders and Adjustments>,Credit / Rebill,Enterprise,Order Transaction Request,Denmark
0.914942130,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Mauritius
1.870243056,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Mauritius
4.936898148,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,France
5.770775463,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Denmark
1.124583333,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Italy
2.046168981,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Italy
15.969560185,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Belgium
5.106261574,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Belgium
4.902858796,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Austria
1.254050926,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Germany
5.424212963,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Russia
4.352210648,<VL EOC Enterprise Orders and Adjustments>,Disputed Revenue,Enterprise,Order Transaction Request,Austria
0.154363426,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Italy
0.981111111,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Israel
0.366481481,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Portugal
0.372256944,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Portugal
0.342604167,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Switzerland
9.054259259,<VL EOC Enterprise Orders and Adjustments>,Non-revenue,Enterprise,Order Transaction Request,Czech Republic
10.369710648,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,United Kingdom
1.306446759,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Russia
4.108553241,<VL EOC Enterprise Orders and Adjustments>,Current Revenue,Enterprise,Order Transaction Request,Russia
